recording_date,session_name,file_name,MessageName,DataBytes,ID,source,Longitude,Latitude,ATC_ASRInformationSignal,ABS_EBSAmberWarningSignal,EBSRedWarningSignal,DNRmodeReq_EVCU1,insulation_monitor_error_code,insulation_monitor_error_level,insulation_resistance_parallel,insulation_resistance_negative,insulation_resistance_postive,insulation_monitor_status,cell3_voltage,cell2_voltage,cell1_voltage,cell_num_cell_voltage,box_num_cell_voltage,motor_2_error_code,motor_2_error_level,motor_2_error_status,motor_2_controller_temperature,motor_2_temperature,heat_management_error_code,heat_management_error_level,compressor_working_mode,heat_management_working_mode,expansion_tank_level,outlet_water_temperature,inlet_water_temperature,battery_error_code,battery_error_level,charge_status,charge_connection,battery_status,battery_soc,battery_current,battery_voltage,location_for_highest_pole_temp,highest_pole_temperature,pack_no_of_lowest_cell_temp,cell_no_of_lowest_cell_temp,lowest_cell_temperature,pack_no_of_highest_cell_temp,cell_no_of_highest_cell_temp,highest_cell_temperature,pack_no_of_lowest_cell_voltage,cell_no_of_lowest_cell_voltage,lowest_cell_voltage,pack_no_of_highest_cell_voltage,cell_no_of_highest_cell_voltage,highest_cell_voltage,brake_pedal_status,fire_alarm,driving_system_error_indicator,vehicle_current_mileage,vehicle_accumulated_mileage,brake_pedal_percent,acc_pedal_percent,cell6_temperature,cell5_temperature,cell4_temperature,cell3_temperature,cell2_temperature,cell1_temperature,cell_num_cell_temperature,box_num_cell_temperature,brake_vacuum_pump_status,battery_voltage_24V,auxiliary_air_pressure,parking_air_pressure,rear_air_pressure,front_air_pressure,ATS_working_mode,ATS_error,ATS_emergency,motor_instant_power,battery_soh,TachoVehSpeed_SPN1624,motor_1_error_code,motor_1_error_level,motor_1_error_status,motor_1_controller_temperature,motor_1_temperature,timestamp,cells_voltage_max_difference,water_temperature_difference,minimum_insulation_resistance,minimum_air_pressure,highest_cell_temperature_gradient
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 41, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:01.954600,,,,,
2025-04-02,00000029_2,47.0,EBC1,"[0, 0, 0, 0, 0, 0, 0, 0]",0x18F00117,y,,,0 - Off,0 - Off,0 - Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:01.958100,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 43, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:01.964550,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 43, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:01.984550,,,,,
2025-04-02,00000029_2,47.0,Motor_1_Data,"[0, 0, 188, 4, 73, 65, 5, 0]",0x184417D1,x,,,0 - Off,1 - On,0 - Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 - normal,0 - normal,"0 - initialization, precharge, etc.",25.0,29.200000000000003,2025-04-02 11:54:02.004550,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 44, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.014550,,,,,
2025-04-02,00000029_2,47.0,TCO1,"[75, 255, 255, 197, 102, 9, 204, 14]",0xCFE6CEE,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.796875,,,,,,2025-04-02 11:54:02.015400,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 44, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.034550,,,,,
2025-04-02,00000029_2,47.0,PGN_0x007100,"[236, 164, 212, 130, 206, 250, 2, 0]",0xC71D0D4,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,2025-04-02 11:54:02.040300,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 45, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.064500,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 44, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.084550,,,,,
2025-04-02,00000029_2,47.0,PGN_0x005200,"[17, 0, 4, 0, 1, 0, 0, 1]",0x1852D6D0,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.102500,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 44, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.164500,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 44, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.194450,,,,,
2025-04-02,00000029_2,47.0,Vehicle_Air_Pressure,"[78, 79, 78, 87, 0, 0, 0, 0]",0xC41D017,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.7,7.800000000000001,7.9,7.800000000000001,,,,,,,,,,,,2025-04-02 11:54:02.206100,,,,7.800000000000001,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 44, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.214450,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 42, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.244450,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 42, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.254450,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 42, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.274450,,,,,
2025-04-02,00000029_2,47.0,PGN_0x003900,"[64, 0, 224, 62, 0, 230, 64, 224]",0x183918D0,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,24.0,6.0,0.0,22.0,0.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.284450,,,,,
2025-04-02,00000029_2,47.0,Battery_Details,"[149, 164, 240, 130, 207, 0, 2, 0]",0x184617D0,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 - normal,0 - Level 0 Fault,0 - Not Charging,0 - Not Connected,2 - Normal,82.80000000000001,76.0,631.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.294400,,,,,
2025-04-02,00000029_2,47.0,Motor_2_Data,"[14, 41, 193, 4, 73, 65, 5, 0]",0x183518D1,x,,,,,,,,,,,,,,,,,,0 - normal,0 - normal,"0 - initialization, precharge, etc.",25.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.297400,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 41, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.298450,,,,,
2025-04-02,00000029_2,47.0,PGN_0x008A00,"[175, 12, 112, 65, 0, 0, 0, 0]",0x188A17D0,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,32.47,,,,,,,,2025-04-02 11:54:02.299400,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 41, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.304450,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 41, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.314450,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 38, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.324400,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 38, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.334400,,,,,
2025-04-02,00000029_2,47.0,PGN_0x007100,"[109, 164, 178, 130, 206, 250, 2, 0]",0xC71D0D4,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,2025-04-02 11:54:02.340150,,,,,
2025-04-02,00000029_2,47.0,Motor_1_Data,"[0, 0, 195, 4, 73, 65, 5, 0]",0x184417D1,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 - normal,0 - normal,"0 - initialization, precharge, etc.",25.0,29.200000000000003,2025-04-02 11:54:02.340750,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 36, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.344400,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 36, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.354400,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 29, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.384400,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 29, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.394400,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 28, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.404400,,,,,
2025-04-02,00000029_2,47.0,EBC1,"[15, 0, 243, 255, 255, 16, 255, 243]",0x18F0010B,y,,,0 - Off,1 - On,0 - Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.406350,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 28, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.414400,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 26, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.434350,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 26, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.444400,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 26, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.464350,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 26, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.484350,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 26, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.494350,,,,,
2025-04-02,00000029_2,47.0,Motor_1_Data,"[0, 0, 203, 4, 73, 65, 5, 0]",0x184417D1,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 - normal,0 - normal,"0 - initialization, precharge, etc.",25.0,29.200000000000003,2025-04-02 11:54:02.529350,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 25, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.534350,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 25, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.544350,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 26, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.574300,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 26, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.584300,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 26, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.594300,,,,,
2025-04-02,00000029_2,47.0,EBC1,"[15, 0, 243, 255, 255, 16, 255, 243]",0x18F0010B,y,,,0 - Off,1 - On,0 - Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.606300,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 25, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.624300,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 24, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.654250,,,,,
2025-04-02,00000029_2,47.0,EBC1,"[15, 0, 243, 255, 255, 16, 255, 243]",0x18F0010B,y,,,0 - Off,1 - On,0 - Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.706250,,,,,
2025-04-02,00000029_2,47.0,Vehicle_Air_Pressure,"[78, 79, 78, 87, 0, 0, 0, 0]",0xC41D017,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.7,7.800000000000001,7.9,7.800000000000001,,,,,,,,,,,,2025-04-02 11:54:02.706800,,,,7.800000000000001,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 23, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.734250,,,,,
2025-04-02,00000029_2,47.0,Vehicle_Air_Pressure,"[78, 79, 78, 87, 0, 0, 0, 0]",0xC41D017,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.7,7.800000000000001,7.9,7.800000000000001,,,,,,,,,,,,2025-04-02 11:54:02.756200,,,,7.800000000000001,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 22, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.764250,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 22, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.774250,,,,,
2025-04-02,00000029_2,47.0,PGN_0x008A00,"[217, 6, 70, 71, 0, 0, 0, 0]",0x188A17D0,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,17.53,,,,,,,,2025-04-02 11:54:02.781250,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 22, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.784200,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 22, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.794250,,,,,
2025-04-02,00000029_2,47.0,PGN_0x007200,"[227, 12, 220, 12, 219, 12, 220, 12]",0x1872D7D4,x,,,,,,,,,,,,,3.2920000000000003,3.291,3.2920000000000003,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.828900,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 20, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.844200,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 18, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.864200,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 18, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.874200,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 15, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.904200,,,,,
2025-04-02,00000029_2,47.0,EBC1,"[15, 0, 243, 255, 255, 16, 255, 243]",0x18F0010B,y,,,0 - Off,1 - On,0 - Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.906150,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 15, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.914200,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 13, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.934150,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 7, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:02.984150,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[12, 5, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:03.034150,,,,,
2025-04-02,00000029_2,47.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:03.064100,,,,,
2025-04-02,00000029_2,47.0,PGN_0x005200,"[0, 0, 4, 0, 1, 0, 0, 1]",0x1852D6D0,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:54:03.120100,,,,,
